"WHO_region","Country","ISO2","Country_ID","ADMIN1_NAME","ADMIN1_ID","IU_Name","District_ID","IU_ID","Endemicity","MDA_start_APOC","LF_MDA_duration","start_year","end_year","Period","PopReq","PopTreat","Cov","MDA","EffMDA","MDA_n","EffMDA_n","MDA_left","Mapping_gap","Composite_IU_ID"
"AFRO","Nigeria","NG",34,"Sokoto",487,"Sabon Birni",2302,37053,"Endemic",2011,6,2017,2017,"Annual",217911,195446,89.6907453,1,1,1,1,0,0,"ANGA0380837053"
"AFRO","Nigeria","NG",34,"Sokoto",487,"Shagari",2303,37054,"Endemic",2011,6,2017,2017,"Annual",164182,159350,97.05692463,1,1,1,1,0,0,"ANGA0380837054"
"AFRO","Nigeria","NG",34,"Bayelsa",459,"Kolokuma/Opokuma",1698,36449,"Endemic",2015,2,2017,2017,"Annual",81131,77744,95.82527024,1,1,1,1,2,0,"ANGA0378036449"
"AFRO","Nigeria","NG",34,"Bayelsa",459,"Nembe",1699,36450,"Endemic",null,null,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0378036450"
"AFRO","Nigeria","NG",34,"Bayelsa",459,"Ogbia",1700,36451,"Endemic",2016,1,2017,2017,"Annual",188863,188947,100.0444767,1,1,1,1,3,0,"ANGA0378036451"
"AFRO","Nigeria","NG",34,"Bayelsa",459,"Yanagoa",1703,36454,"Endemic",2015,2,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0378036454"
"AFRO","Nigeria","NG",34,"Benue",460,"Ador",1704,36455,"Endemic",2012,3,2017,2017,"Annual",187768,108750,57.91721699,1,0,1,0,4,0,"ANGA0378136455"
"AFRO","Nigeria","NG",34,"Benue",460,"Agatu",1705,36456,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378136456"
"AFRO","Nigeria","NG",34,"Benue",460,"Apa",1706,36457,"Endemic",2012,3,2017,2017,"Annual",101571,103416,101.8164634,1,1,1,1,2,0,"ANGA0378136457"
"AFRO","Nigeria","NG",34,"Benue",460,"Buruku",1707,36458,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378136458"
"AFRO","Nigeria","NG",34,"Benue",460,"Gboko",1708,36459,"Endemic",null,null,2017,2017,"Annual",376764,314617,83.50505887,1,1,1,1,4,0,"ANGA0378136459"
"AFRO","Nigeria","NG",34,"Benue",460,"Guma",1709,36460,"Endemic",null,null,2017,2017,"Annual",201115,104702,52.06076126,1,0,1,0,5,0,"ANGA0378136460"
"AFRO","Nigeria","NG",34,"Benue",460,"Gwer East",1710,36461,"Endemic",null,null,2017,2017,"Annual",171775,61592,35.85620725,1,0,1,0,5,0,"ANGA0378136461"
"AFRO","Nigeria","NG",34,"Benue",460,"Gwer West",1711,36462,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378136462"
"AFRO","Nigeria","NG",34,"Katsina",474,"Katsina",2019,36770,"Endemic",2015,2,2017,2017,"Annual",334277,260454,77.91562088,1,1,1,1,3,0,"ANGA0379536770"
"AFRO","Nigeria","NG",34,"Benue",460,"Konshisha",1713,36464,"Endemic",2014,3,2017,2017,"Annual",236881,197301,83.2911884,1,1,1,1,2,0,"ANGA0378136464"
"AFRO","Nigeria","NG",34,"Benue",460,"Logo",1715,36466,"Endemic",2014,3,2017,2017,"Annual",177460,147469,83.09985349,1,1,1,1,3,0,"ANGA0378136466"
"AFRO","Nigeria","NG",34,"Benue",460,"Makurdi",1716,36467,"Endemic",null,null,2017,2017,"Annual",312169,217912,69.80577828,1,1,1,1,4,0,"ANGA0378136467"
"AFRO","Nigeria","NG",34,"Benue",460,"Obi (Benue)",1717,36468,"Endemic",2012,3,2017,2017,"Annual",103765,63276,60.98009926,1,0,1,0,3,0,"ANGA0378136468"
"AFRO","Nigeria","NG",34,"Benue",460,"Tarka",1723,36474,"Endemic",null,null,2017,2017,"Annual",83443,89217,106.9196937,1,1,1,1,4,0,"ANGA0378136474"
"AFRO","Nigeria","NG",34,"Benue",460,"Ogbadibo",1718,36469,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378136469"
"AFRO","Nigeria","NG",34,"Benue",460,"Ohimini",1719,36470,"Endemic",null,null,2017,2017,"Annual",75032,78010,103.9689732,1,1,1,1,4,0,"ANGA0378136470"
"AFRO","Nigeria","NG",34,"Borno",461,"Abadan",1727,36478,"Endemic",null,null,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0378236478"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Akamkpa Buyo",1754,36506,"Endemic",2011,6,2017,2017,"Annual",158631,132736,83.67595237,1,1,1,1,0,0,"ANGA0378336506"
"AFRO","Nigeria","NG",34,"Benue",460,"Oju",1720,36471,"Endemic",null,null,2017,2017,"Annual",178691,151886,84.99924451,1,1,1,1,4,0,"ANGA0378136471"
"AFRO","Nigeria","NG",34,"Benue",460,"Okpokwu",1721,36472,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378136472"
"AFRO","Nigeria","NG",34,"Benue",460,"Otukpo",1722,36473,"Endemic",null,null,2017,2017,"Annual",274663,236127,85.96971562,1,1,1,1,4,0,"ANGA0378136473"
"AFRO","Nigeria","NG",34,"Benue",460,"Ukum",1724,36475,"Endemic",2014,3,2017,2017,"Annual",227705,188213,82.65650732,1,1,1,1,2,0,"ANGA0378136475"
"AFRO","Nigeria","NG",34,"Benue",460,"Ushongo",1725,36476,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378136476"
"AFRO","Nigeria","NG",34,"Benue",460,"Vandeikya",1726,36477,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378136477"
"AFRO","Nigeria","NG",34,"Borno",461,"Askira/Uba",1728,36479,"Endemic",null,null,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0378236479"
"AFRO","Nigeria","NG",34,"Borno",461,"Shani",1753,36504,"Endemic",null,null,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0378236504"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Ugep South Abi",1770,36505,"Endemic",2011,6,2017,2017,"Annual",151994,148518,97.71306762,1,1,1,1,0,0,"ANGA0378336505"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Akpabuyo",1755,36507,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378336507"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Bakassi",1756,36508,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378336508"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Boki",1759,36511,"Endemic",2011,6,2017,2017,"Annual",195386,210217,107.5906155,1,1,1,1,0,0,"ANGA0378336511"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Bekwarra",1757,36509,"Endemic",2011,6,2017,2017,"Annual",111078,100159,90.16997065,1,1,1,1,0,0,"ANGA0378336509"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Calabar Municipal",1760,36513,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378336513"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Biase",1758,36510,"Endemic",2011,6,2017,2017,"Annual",177586,173010,97.4232203,1,1,1,1,0,0,"ANGA0378336510"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Calabar South",1761,36512,"Endemic",2011,6,2017,2017,"Annual",201148,228481,113.588502,1,1,1,1,1,0,"ANGA0378336512"
"AFRO","Nigeria","NG",34,"Oyo",484,"Akinyele",2218,36969,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380536969"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Etung",1762,36514,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378336514"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Ikom",1763,36515,"Endemic",2011,6,2017,2017,"Annual",170449,148442,87.08880662,1,1,1,1,0,0,"ANGA0378336515"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Obanliku",1764,36516,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378336516"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Obubra",1765,36517,"Endemic",2011,6,2017,2017,"Annual",181009,152196,84.08200697,1,1,1,1,0,0,"ANGA0378336517"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Obudu",1766,36518,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378336518"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Odukpani",1767,36519,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378336519"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Ogoja",1768,36520,"Endemic",2010,7,2017,2017,"Annual",180439,179368,99.40644761,1,1,1,1,0,0,"ANGA0378336520"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Ugep North Yakurr",1769,36521,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378336521"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Yalla",1771,36522,"Endemic",2010,7,2017,2017,"Annual",221315,249616,112.7876556,1,1,1,1,0,0,"ANGA0378336522"
"AFRO","Nigeria","NG",34,"Delta",463,"Aniocha North",1772,36523,"Endemic",2014,3,2017,2017,"Annual",109912,98649,89.75271126,1,1,1,1,3,0,"ANGA0378436523"
"AFRO","Nigeria","NG",34,"Delta",463,"Aniocha South",1773,36524,"Endemic",2014,3,2017,2017,"Annual",147588,123216,83.48646231,1,1,1,1,3,0,"ANGA0378436524"
"AFRO","Nigeria","NG",34,"Delta",463,"Bomadi",1774,36525,"Endemic",null,null,2017,2017,"Annual",90948,65585,72.11263579,1,1,1,1,4,0,"ANGA0378436525"
"AFRO","Nigeria","NG",34,"Delta",463,"Burutu",1775,36526,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378436526"
"AFRO","Nigeria","NG",34,"Delta",463,"Ndokwa East",1782,36533,"Endemic",2014,3,2017,2017,"Annual",108295,88440,81.66582021,1,1,1,1,1,0,"ANGA0378436533"
"AFRO","Nigeria","NG",34,"Delta",463,"Ethiope West",1777,36528,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378436528"
"AFRO","Nigeria","NG",34,"Delta",463,"Ethiope East",1776,36527,"Endemic",null,null,2017,2017,"Annual",210766,165061,78.31481358,1,1,1,1,4,0,"ANGA0378436527"
"AFRO","Nigeria","NG",34,"Delta",463,"Ika North East",1778,36529,"Endemic",2014,3,2017,2017,"Annual",192779,163188,84.65029905,1,1,1,1,3,0,"ANGA0378436529"
"AFRO","Nigeria","NG",34,"Delta",463,"Ika South",1779,36530,"Endemic",2014,3,2017,2017,"Annual",170669,139665,81.83384212,1,1,1,1,3,0,"ANGA0378436530"
"AFRO","Nigeria","NG",34,"Delta",463,"Isoko North",1780,36531,"Endemic",null,null,2017,2017,"Annual",151315,105216,69.53441496,1,1,1,1,4,0,"ANGA0378436531"
"AFRO","Nigeria","NG",34,"Delta",463,"Isoko South",1781,36532,"Endemic",null,null,2017,2017,"Annual",239023,163150,68.25702966,1,1,1,1,4,0,"ANGA0378436532"
"AFRO","Nigeria","NG",34,"Delta",463,"Ndokwa West",1783,36534,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378436534"
"AFRO","Nigeria","NG",34,"Oyo",484,"Atiba",2219,36970,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380536970"
"AFRO","Nigeria","NG",34,"Oyo",484,"Atisbo",2220,36971,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380536971"
"AFRO","Nigeria","NG",34,"Oyo",484,"Egbeda",2221,36972,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380536972"
"AFRO","Nigeria","NG",34,"Oyo",484,"Ibadan North",2222,36973,"Endemic",2016,1,2017,2017,"Annual",322034,93650,29.08078029,1,0,1,0,4,0,"ANGA0380536973"
"AFRO","Nigeria","NG",34,"Oyo",484,"Ibadan North East",2223,36974,"Endemic",null,null,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0380536974"
"AFRO","Nigeria","NG",34,"Oyo",484,"Ibadan North West",2224,36975,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380536975"
"AFRO","Nigeria","NG",34,"Oyo",484,"Ibadan South East",2225,36976,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380536976"
"AFRO","Nigeria","NG",34,"Oyo",484,"Ibadan South West",2226,36977,"Endemic",null,null,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0380536977"
"AFRO","Nigeria","NG",34,"Delta",463,"Udu",1789,36540,"Endemic",null,null,2017,2017,"Annual",150482,123531,82.09021677,1,1,1,1,4,0,"ANGA0378436540"
"AFRO","Nigeria","NG",34,"Oyo",484,"Ibarapa Central",2227,36978,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380536978"
"AFRO","Nigeria","NG",34,"Oyo",484,"Ibarapa East",2228,36979,"Endemic",2015,1,2017,2017,"Annual",124098,125185,100.8759206,1,1,1,1,4,0,"ANGA0380536979"
"AFRO","Nigeria","NG",34,"Oyo",484,"Ibarapa North",2229,36980,"Endemic",2015,1,2017,2017,"Annual",106112,101796,95.93259952,1,1,1,1,4,0,"ANGA0380536980"
"AFRO","Nigeria","NG",34,"Delta",463,"Okpe",1784,36535,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378436535"
"AFRO","Nigeria","NG",34,"Delta",463,"Oshimili North",1785,36536,"Endemic",2014,3,2017,2017,"Annual",121044,97980,80.94577179,1,1,1,1,3,0,"ANGA0378436536"
"AFRO","Nigeria","NG",34,"Delta",463,"Oshimili South",1786,36537,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378436537"
"AFRO","Nigeria","NG",34,"Delta",463,"Ughelli North",1790,36541,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378436541"
"AFRO","Nigeria","NG",34,"Delta",463,"Ughelli South",1791,36542,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378436542"
"AFRO","Nigeria","NG",34,"Delta",463,"Warri North",1794,36545,"Endemic",null,null,2017,2017,"Annual",144119,115310,80.01026929,1,1,1,1,4,0,"ANGA0378436545"
"AFRO","Nigeria","NG",34,"Delta",463,"Patani",1787,36538,"Endemic",null,null,2017,2017,"Annual",71069,51530,72.50700024,1,1,1,1,4,0,"ANGA0378436538"
"AFRO","Nigeria","NG",34,"Delta",463,"Sapele",1788,36539,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378436539"
"AFRO","Nigeria","NG",34,"Delta",463,"Ukwuani",1792,36543,"Endemic",2014,3,2017,2017,"Annual",126369,110755,87.64412158,1,1,1,1,3,0,"ANGA0378436543"
"AFRO","Nigeria","NG",34,"Delta",463,"Uvwie",1793,36544,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378436544"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ohaozara",1807,36558,"Endemic",2014,3,2017,2017,"Annual",156008,155718,99.8141121,1,1,1,1,2,0,"ANGA0378536558"
"AFRO","Nigeria","NG",34,"Delta",463,"Warri South",1795,36546,"Endemic",null,null,2017,2017,"Annual",318488,266785,83.76610736,1,1,1,1,4,0,"ANGA0378436546"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ohaukwu",1808,36559,"Endemic",2014,1,2017,2017,"Annual",206089,205879,99.89810228,1,1,1,1,3,0,"ANGA0378536559"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Onicha",1809,36560,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378536560"
"AFRO","Nigeria","NG",34,"Edo",465,"Akoko-Edo",1810,36561,"Endemic",2014,3,2017,2017,"Annual",268418,269244,100.307729,1,1,1,1,3,0,"ANGA0378636561"
"AFRO","Nigeria","NG",34,"Edo",465,"Egor",1811,36562,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378636562"
"AFRO","Nigeria","NG",34,"Imo",470,"Ikeduru",1885,36636,"Endemic",2014,3,2017,2017,"Annual",156732,143028,91.25641222,1,1,1,1,1,0,"ANGA0379136636"
"AFRO","Nigeria","NG",34,"Edo",465,"Esan Central",1812,36563,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378636563"
"AFRO","Nigeria","NG",34,"Edo",465,"Ovia North East",1823,36574,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378636574"
"AFRO","Nigeria","NG",34,"Fct, Abuja",468,"Abuja Municipal",1862,36612,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378936612"
"AFRO","Nigeria","NG",34,"Fct, Abuja",468,"Bwari",1863,36614,"Endemic",2011,6,2017,2017,"Annual",238502,152453,63.92105727,1,0,1,0,5,0,"ANGA0378936614"
"AFRO","Nigeria","NG",34,"Fct, Abuja",468,"Gwagwalada",1864,36615,"Endemic",2010,7,2017,2017,"Annual",165606,133458,80.58765987,1,1,1,1,2,0,"ANGA0378936615"
"AFRO","Nigeria","NG",34,"Fct, Abuja",468,"Kuje",1865,36616,"Endemic",2011,6,2017,2017,"Annual",102203,120318,117.7245286,1,1,1,1,1,0,"ANGA0378936616"
"AFRO","Nigeria","NG",34,"Imo",470,"Isiala-Mbano",1886,36637,"Endemic",2014,3,2017,2017,"Annual",208608,164713,78.95814159,1,1,1,1,2,0,"ANGA0379136637"
"AFRO","Nigeria","NG",34,"Imo",470,"Isu",1887,36638,"Endemic",2014,2,2017,2017,"Annual",172637,165247,95.71934174,1,1,1,1,2,0,"ANGA0379136638"
"AFRO","Nigeria","NG",34,"Imo",470,"Mbaitoli",1888,36639,"Endemic",2014,3,2017,2017,"Annual",249354,217049,87.04452305,1,1,1,1,1,0,"ANGA0379136639"
"AFRO","Nigeria","NG",34,"Imo",470,"Njaba",1890,36641,"Endemic",2014,3,2017,2017,"Annual",152317,124075,81.45840582,1,1,1,1,1,0,"ANGA0379136641"
"AFRO","Nigeria","NG",34,"Imo",470,"Ngor-Okpala",1889,36640,"Endemic",2014,3,2017,2017,"Annual",167876,142379,84.8120041,1,1,1,1,1,0,"ANGA0379136640"
"AFRO","Nigeria","NG",34,"Imo",470,"Nkwerre",1892,36642,"Endemic",2014,2,2017,2017,"Annual",84132,82210,97.7154947,1,1,1,1,2,0,"ANGA0379136642"
"AFRO","Nigeria","NG",34,"Imo",470,"Nkwangele",1891,36643,"Endemic",2014,2,2017,2017,"Annual",134852,105430,78.18200694,1,1,1,1,3,0,"ANGA0379136643"
"AFRO","Nigeria","NG",34,"Imo",470,"Obowo",1893,36644,"Endemic",2014,3,2017,2017,"Annual",123981,111360,89.82021439,1,1,1,1,2,0,"ANGA0379136644"
"AFRO","Nigeria","NG",34,"Imo",470,"Okigwe",1896,36647,"Endemic",2014,3,2017,2017,"Annual",138805,108869,78.43305356,1,1,1,1,1,0,"ANGA0379136647"
"AFRO","Nigeria","NG",34,"Imo",470,"Oguta",1894,36645,"Endemic",2014,2,2017,2017,"Annual",150111,138712,92.40628602,1,1,1,1,2,0,"ANGA0379136645"
"AFRO","Nigeria","NG",34,"Imo",470,"Ohaji-Egbema",1895,36646,"Endemic",2014,2,2017,2017,"Annual",191605,148380,77.44056783,1,1,1,1,2,0,"ANGA0379136646"
"AFRO","Nigeria","NG",34,"Imo",470,"Orlu",1898,36649,"Endemic",2014,2,2017,2017,"Annual",149806,118039,78.79457432,1,1,1,1,2,0,"ANGA0379136649"
"AFRO","Nigeria","NG",34,"Imo",470,"Orsu",1899,36650,"Endemic",2014,3,2017,2017,"Annual",125963,111127,88.22193819,1,1,1,1,1,0,"ANGA0379136650"
"AFRO","Nigeria","NG",34,"Imo",470,"Oru-East",1900,36651,"Endemic",2014,2,2017,2017,"Annual",117376,105688,90.04225736,1,1,1,1,2,0,"ANGA0379136651"
"AFRO","Nigeria","NG",34,"Imo",470,"Oru-West",1901,36652,"Endemic",2014,2,2017,2017,"Annual",123328,119324,96.75337312,1,1,1,1,2,0,"ANGA0379136652"
"AFRO","Nigeria","NG",34,"Imo",470,"Owerri Municipal",1902,36655,"Endemic",2014,2,2017,2017,"Annual",133531,109013,81.6387206,1,1,1,1,2,0,"ANGA0379136655"
"AFRO","Nigeria","NG",34,"Imo",470,"Owerri North",1903,36653,"Endemic",2014,3,2017,2017,"Annual",184106,142599,77.4548358,1,1,1,1,2,0,"ANGA0379136653"
"AFRO","Nigeria","NG",34,"Imo",470,"Owerri West",1904,36654,"Endemic",2014,2,2017,2017,"Annual",104195,85985,82.5231537,1,1,1,1,2,0,"ANGA0379136654"
"AFRO","Nigeria","NG",34,"Imo",470,"Onu-Imo",1897,36648,"Endemic",2014,3,2017,2017,"Annual",104177,93710,89.95267669,1,1,1,1,2,0,"ANGA0379136648"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Gumel",1913,36664,"Endemic",2014,3,2017,2017,"Annual",112484,112785,100.2675936,1,1,1,1,3,0,"ANGA0379236664"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Auyo",1905,36656,"Endemic",2011,6,2017,2017,"Annual",138557,139989,101.0335097,1,1,1,1,1,0,"ANGA0379236656"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Babura",1906,36657,"Endemic",2014,3,2017,2017,"Annual",218437,219827,100.6363391,1,1,1,1,1,0,"ANGA0379236657"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Birniwa",1908,36659,"Endemic",2011,6,2017,2017,"Annual",149398,152094,101.8045757,1,1,1,1,3,0,"ANGA0379236659"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Birnin Kudu",1907,36658,"Endemic",2010,7,2017,2017,"Annual",328938,335029,101.8517167,1,1,1,1,2,0,"ANGA0379236658"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Buji",1909,36660,"Endemic",2011,6,2017,2017,"Annual",102208,104368,102.1133375,1,1,1,1,0,0,"ANGA0379236660"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Dutse",1910,36661,"Endemic",2010,7,2017,2017,"Annual",258369,262134,101.4572182,1,1,1,1,1,0,"ANGA0379236661"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Gagarawa",1911,36662,"Endemic",2014,3,2017,2017,"Annual",84388,82151,97.34914917,1,1,1,1,1,0,"ANGA0379236662"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Garki",1912,36663,"Endemic",2014,3,2017,2017,"Annual",159794,82044,51.34360489,1,0,1,0,3,0,"ANGA0379236663"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Guri",1914,36665,"Endemic",2011,6,2017,2017,"Annual",120731,122885,101.7841317,1,1,1,1,1,0,"ANGA0379236665"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Gwaram",1915,36666,"Endemic",2010,7,2017,2017,"Annual",286121,293021,102.4115671,1,1,1,1,1,0,"ANGA0379236666"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Gwiwa",1916,36667,"Endemic",2014,3,2017,2017,"Annual",130702,130730,100.0214228,1,1,1,1,2,0,"ANGA0379236667"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Hadejia",1917,36668,"Endemic",2011,6,2017,2017,"Annual",110874,111127,100.228187,1,1,1,1,0,0,"ANGA0379236668"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Jaba",1937,36688,"Endemic",2010,7,2017,2017,"Annual",163094,162082,99.37949894,1,1,1,1,0,0,"ANGA0379336688"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Jahun",1918,36669,"Endemic",2011,6,2017,2017,"Annual",240472,240123,99.85486876,1,1,1,1,3,0,"ANGA0379236669"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Kafin-Hausa",1919,36670,"Endemic",2011,6,2017,2017,"Annual",284522,285194,100.2361856,1,1,1,1,3,0,"ANGA0379236670"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Kaugama",1920,36671,"Endemic",2011,6,2017,2017,"Annual",134311,134162,99.88906344,1,1,1,1,2,0,"ANGA0379236671"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Kazaure",1921,36672,"Endemic",2014,3,2017,2017,"Annual",169515,156359,92.23903489,1,1,1,1,2,0,"ANGA0379236672"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Kiri Kasamma",1922,36673,"Endemic",2010,7,2017,2017,"Annual",201036,201835,100.3974413,1,1,1,1,3,0,"ANGA0379236673"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Kiyawa",1923,36674,"Endemic",2011,6,2017,2017,"Annual",181502,181551,100.0269969,1,1,1,1,3,0,"ANGA0379236674"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Jema'A",1938,36689,"Endemic",2010,7,2017,2017,"Annual",292579,267137,91.30422894,1,1,1,1,0,0,"ANGA0379336689"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Sanga",1951,36702,"Endemic",2011,6,2017,2017,"Annual",156751,126652,80.79820862,1,1,1,1,0,0,"ANGA0379336702"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Soba",1952,36703,"Endemic",2015,2,2017,2017,"Annual",307837,272697,88.58486797,1,1,1,1,2,0,"ANGA0379336703"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Zangon Kataf",1953,36704,"Endemic",2010,7,2017,2017,"Annual",332084,354293,106.6877657,1,1,1,1,0,0,"ANGA0379336704"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Zaria",1954,36705,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0379336705"
"AFRO","Nigeria","NG",34,"Kano",473,"Albasu",1956,36707,"Endemic",2011,6,2017,2017,"Annual",199597,197397,98.89777902,1,1,1,1,2,0,"ANGA0379436707"
"AFRO","Nigeria","NG",34,"Kano",473,"Ajingi",1955,36706,"Endemic",2011,6,2017,2017,"Annual",182786,181147,99.10332301,1,1,1,1,0,0,"ANGA0379436706"
"AFRO","Nigeria","NG",34,"Kano",473,"Bagwai",1957,36708,"Endemic",2014,3,2017,2017,"Annual",170935,170072,99.49512973,1,1,1,1,1,0,"ANGA0379436708"
"AFRO","Nigeria","NG",34,"Kano",473,"Dala",1961,36712,"Endemic",2015,2,2017,2017,"Annual",439577,279998,63.69714521,1,0,1,0,3,0,"ANGA0379436712"
"AFRO","Nigeria","NG",34,"Kano",473,"Bebeji",1958,36709,"Endemic",2010,7,2017,2017,"Annual",198239,193966,97.84452101,1,1,1,1,0,0,"ANGA0379436709"
"AFRO","Nigeria","NG",34,"Kano",473,"Bichi",1959,36710,"Endemic",2014,3,2017,2017,"Annual",290863,290674,99.93502095,1,1,1,1,1,0,"ANGA0379436710"
