"WHO_region","Country","ISO2","Country_ID","ADMIN1_NAME","ADMIN1_ID","IU_Name","District_ID","IU_ID","Endemicity","MDA_status","MDA_start_APOC","IVM_APOC_duration","start_year","end_year","Period","PopReq","PopTreat","Cov","MDA","EffMDA","MDA_n","EffMDA_n","Composite_IU_ID"
"AFRO","Nigeria","NG",34,"Zamfara",490,"Zurmi",2359,37110,"Endemic (under MDA)","Under PC (Endemic)","1998",16,2017,2017,"Annual",308432,275167,89.2148026145147,1,1,1,1,"ANGA0381137110"
"AFRO","Nigeria","NG",34,"Rivers",486,"Akuku Toru",2270,37021,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0380737021"
"AFRO","Nigeria","NG",34,"Zamfara",490,"Tsafe",2358,37109,"Endemic (under MDA)","Under PC (Endemic)","2015",6,2017,2017,"Annual",279221,271529,97.245192875894,1,1,1,1,"ANGA0381137109"
"AFRO","Nigeria","NG",34,"Fct, Abuja",468,"Kwali",1866,36617,"Endemic (under MDA)","Under PC (Endemic)","1998",15,2017,2017,"Annual",90101,61740,68.5231018523657,1,1,1,1,"ANGA0378936617"
"AFRO","Nigeria","NG",34,"Gombe",469,"Akko",1867,36618,"Endemic (under MDA)","Under PC (Endemic)","2000",14,2017,2017,"Annual",354634,237613,67.0023178826621,1,1,1,1,"ANGA0379036618"
"AFRO","Nigeria","NG",34,"Gombe",469,"Balanga",1868,36619,"Endemic (under MDA)","Under PC (Endemic)","2000",15,2017,2017,"Annual",223106,242465,108.677041406327,1,1,1,1,"ANGA0379036619"
"AFRO","Nigeria","NG",34,"Gombe",469,"Billiri",1869,36620,"Endemic (under MDA)","Under PC (Endemic)","2000",15,2017,2017,"Annual",212184,182438,85.9810353278287,1,1,1,1,"ANGA0379036620"
"AFRO","Nigeria","NG",34,"Gombe",469,"Dukku",1870,36621,"Endemic (under MDA)","Under PC (Endemic)","2000",14,2017,2017,"Annual",217481,216863,99.7158372455525,1,1,1,1,"ANGA0379036621"
"AFRO","Nigeria","NG",34,"Gombe",469,"Funna-Kaye",1871,36622,"Endemic (under MDA)","Under PC (Endemic)","2000",14,2017,2017,"Annual",247814,255345,103.038972777971,1,1,1,1,"ANGA0379036622"
"AFRO","Nigeria","NG",34,"Gombe",469,"Kaltungo",1873,36624,"Endemic (under MDA)","Under PC (Endemic)","2000",15,2017,2017,"Annual",157246,155999,99.2069750581891,1,1,1,1,"ANGA0379036624"
"AFRO","Nigeria","NG",34,"Gombe",469,"Kwami",1874,36625,"Endemic (under MDA)","Under PC (Endemic)","2000",15,2017,2017,"Annual",204998,201600,98.3424228529059,1,1,1,1,"ANGA0379036625"
"AFRO","Nigeria","NG",34,"Gombe",469,"Nafada",1875,36626,"Endemic (under MDA)","Under PC (Endemic)","2000",14,2017,2017,"Annual",145049,145036,99.9910375114616,1,1,1,1,"ANGA0379036626"
"AFRO","Nigeria","NG",34,"Gombe",469,"Shongom",1876,36627,"Endemic (under MDA)","Under PC (Endemic)","2000",15,2017,2017,"Annual",159046,158878,99.8943701822114,1,1,1,1,"ANGA0379036627"
"AFRO","Nigeria","NG",34,"Imo",470,"Aboh-Mbaise",1878,36629,"Endemic (under MDA)","Under PC (Endemic)","1998",15,2017,2017,"Annual",205369,191517,93.255067707395,1,1,1,1,"ANGA0379136629"
"AFRO","Nigeria","NG",34,"Gombe",469,"Yamaltu-Deba",1877,36628,"Endemic (under MDA)","Under PC (Endemic)","2000",15,2017,2017,"Annual",267926,262548,97.9927293357121,1,1,1,1,"ANGA0379036628"
"AFRO","Nigeria","NG",34,"Imo",470,"Ahiazu-Mbaise",1879,36630,"Endemic (under MDA)","Under PC (Endemic)","2015",3,2017,2017,"Annual",179391,134828,75.158731485972,1,1,1,1,"ANGA0379136630"
"AFRO","Nigeria","NG",34,"Imo",470,"Ehime-Mbano",1880,36631,"Endemic (under MDA)","Under PC (Endemic)","1998",15,2017,2017,"Annual",137434,130855,95.2129749552513,1,1,1,1,"ANGA0379136631"
"AFRO","Nigeria","NG",34,"Imo",470,"Ezinihitte-Mbaise",1881,36632,"Endemic (under MDA)","Under PC (Endemic)","1998",15,2017,2017,"Annual",173817,133263,76.6685652151401,1,1,1,1,"ANGA0379136632"
"AFRO","Nigeria","NG",34,"Abia",454,"Aba North",1586,36337,"Endemic (MDA not started)","PC Not yet started (Endemic)",null,0,2017,2017,"Annual",112828,101972,90.3782748963023,1,1,1,1,"ANGA0377536337"
"AFRO","Nigeria","NG",34,"Abia",454,"Aba South",1587,36338,"Endemic (MDA not started)","PC Not yet started (Endemic)",null,0,2017,2017,"Annual",444905,353898,79.5446218855711,1,1,1,1,"ANGA0377536338"
"AFRO","Nigeria","NG",34,"Abia",454,"Osisioma",1596,36347,"Endemic (MDA not started)","PC Not yet started (Endemic)",null,0,2017,2017,"Annual",230541,224154,97.2295600348745,1,1,1,1,"ANGA0377536347"
"AFRO","Nigeria","NG",34,"Abia",454,"Arochukwu",1588,36339,"Endemic (under MDA)","Under PC (Endemic)","1998",17,2017,2017,"Annual",178660,155443,87.0049255569238,1,1,1,1,"ANGA0377536339"
"AFRO","Nigeria","NG",34,"Abia",454,"Bende",1589,36340,"Endemic (under MDA)","Under PC (Endemic)","1998",17,2017,2017,"Annual",201652,190480,94.4597623628826,1,1,1,1,"ANGA0377536340"
"AFRO","Nigeria","NG",34,"Abia",454,"Ohafia",1595,36346,"Endemic (under MDA)","Under PC (Endemic)","1998",17,2017,2017,"Annual",257320,232536,90.3684128711332,1,1,1,1,"ANGA0377536346"
"AFRO","Nigeria","NG",34,"Abia",454,"Ugwunagbo",1597,36348,"Endemic (MDA not started)","PC Not yet started (Endemic)",null,0,2017,2017,"Annual",86722,75223,86.7403888286709,1,1,1,1,"ANGA0377536348"
"AFRO","Nigeria","NG",34,"Abia",454,"Ukwa East",1598,36349,"Endemic (under MDA)","Under PC (Endemic)","1998",13,2017,2017,"Annual",61789,53489,86.5671883344932,1,1,1,1,"ANGA0377536349"
"AFRO","Nigeria","NG",34,"Anambra",457,"Dunukofia",1662,36413,"Endemic (under MDA)","Under PC (Endemic)","1998",15,2017,2017,"Annual",101169,67723,66.9404659530093,1,1,1,1,"ANGA0377836413"
"AFRO","Nigeria","NG",34,"Anambra",457,"Ekwusigo",1663,36414,"Endemic (under MDA)","Under PC (Endemic)","1998",15,2017,2017,"Annual",166091,157141,94.6113877332306,1,1,1,1,"ANGA0377836414"
"AFRO","Nigeria","NG",34,"Anambra",457,"Idemili North",1664,36415,"Endemic (under MDA)","Under PC (Endemic)","1998",15,2017,2017,"Annual",452180,317009,70.1068158697864,1,1,1,1,"ANGA0377836415"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Nsit-Atai",1642,36393,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0377736393"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Mpkat-Enin",1640,36392,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0377736392"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Nsit-Ibom",1643,36394,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0377736394"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Yola North",1622,36373,"Endemic (under MDA)","Under PC (Endemic)","2003",16,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0377636373"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Yola South",1623,36374,"Endemic (under MDA)","Under PC (Endemic)","2003",17,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0377636374"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Abak",1624,36375,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0377736375"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Eastern Obolo",1625,36376,"Unknown (under LF MDA)","PC Not yet required",null,6,2017,2017,"Annual",63551,63590,100.061368035121,1,1,1,1,"ANGA0377736376"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Eket",1626,36377,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0377736377"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Nsit Eket",1641,36378,"Unknown (under LF MDA)","PC Not yet required",null,5,2017,2017,"Annual",66865,65565,98.0557840424736,1,1,1,1,"ANGA0377736378"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Essien-Udim",1627,36379,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0377736379"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Etim-Ekpo",1628,36380,"Unknown (under LF MDA)","PC Not yet required",null,2,2017,2017,"Annual",110654,97766,88.3528837638043,1,1,1,1,"ANGA0377736380"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Etinan",1629,36381,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0377736381"
"AFRO","Nigeria","NG",34,"Anambra",457,"Idemili South",1665,36416,"Endemic (under MDA)","Under PC (Endemic)","1998",16,2017,2017,"Annual",217998,174104,79.864952889476,1,1,1,1,"ANGA0377836416"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ibeno",1630,36382,"Unknown (under LF MDA)","PC Not yet required",null,5,2017,2017,"Annual",79124,70900,89.6061877559274,1,1,1,1,"ANGA0377736382"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Maigatari",1924,36675,"Unknown (under LF MDA)","PC Not yet required",null,3,2017,2017,"Annual",188642,187548,99.4200655209338,1,1,1,1,"ANGA0379236675"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Malam Madori",1925,36676,"Unknown (under LF MDA)","PC Not yet required",null,6,2017,2017,"Annual",169431,168295,99.3295205717962,1,1,1,1,"ANGA0379236676"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Miga",1926,36677,"Unknown (under LF MDA)","PC Not yet required",null,6,2017,2017,"Annual",134803,135908,100.819714694777,1,1,1,1,"ANGA0379236677"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Ringim",1927,36678,"Endemic (under MDA)","Under PC (Endemic)","1999",16,2017,2017,"Annual",201562,204311,101.36384834443,1,1,1,1,"ANGA0379236678"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Roni",1928,36679,"Endemic (under MDA)","Under PC (Endemic)","2015",3,2017,2017,"Annual",81684,83386,102.083639390823,1,1,1,1,"ANGA0379236679"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Sule Tankar-Kar",1929,36680,"Unknown (under LF MDA)","PC Not yet required",null,3,2017,2017,"Annual",137348,137482,100.097562396249,1,1,1,1,"ANGA0379236680"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Taura",1930,36681,"Endemic (under MDA)","Under PC (Endemic)","1999",16,2017,2017,"Annual",138302,138597,100.213301326084,1,1,1,1,"ANGA0379236681"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Birnin-Gwari",1932,36683,"Endemic (under MDA)","Under PC (Endemic)","1998",16,2017,2017,"Annual",264897,248978,93.9904944185853,1,1,1,1,"ANGA0379336683"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Chikun",1933,36684,"Endemic (under MDA)","Under PC (Endemic)","1998",16,2017,2017,"Annual",386541,199149,51.5207959828324,1,0,1,0,"ANGA0379336684"
"AFRO","Nigeria","NG",34,"Niger",480,"Mokwa",2140,36891,"Endemic (under MDA)","Under PC (Endemic)","2000",15,2017,2017,"Annual",257103,256918,99.9280444024379,1,1,1,1,"ANGA0380136891"
"AFRO","Nigeria","NG",34,"Ogun",481,"Egbado North",2152,36903,"Endemic (under MDA)","Under PC (Endemic)","2013",3,2017,2017,"Annual",190857,168864,88.4767129316714,1,1,1,1,"ANGA0380236903"
"AFRO","Nigeria","NG",34,"Delta",463,"Warri South West",1796,36547,"Unknown (under LF MDA)","PC Not yet required",null,0,2017,2017,"Annual",122477,98310,80.2681319757995,1,1,1,1,"ANGA0378436547"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Yan-Kwashi",1931,36682,"Endemic (under MDA)","Under PC (Endemic)","2015",3,2017,2017,"Annual",100515,101396,100.876486096602,1,1,1,1,"ANGA0379236682"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Giwa",1934,36685,"Endemic (under MDA)","Under PC (Endemic)","1998",16,2017,2017,"Annual",300654,294975,98.1111177632761,1,1,1,1,"ANGA0379336685"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Ikara",1936,36687,"Endemic (under MDA)","Under PC (Endemic)","1998",16,2017,2017,"Annual",203558,196099,96.3356881085489,1,1,1,1,"ANGA0379336687"
"AFRO","Nigeria","NG",34,"Ogun",481,"Ado Odo/Ota",2151,36902,"Endemic (MDA not started)","PC Not yet started (Endemic)",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0380236902"
"AFRO","Nigeria","NG",34,"Ogun",481,"Egbado South",2153,36904,"Endemic (MDA not started)","PC Not yet started (Endemic)",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0380236904"
"AFRO","Nigeria","NG",34,"Anambra",457,"Ihiala",1666,36417,"Endemic (under MDA)","Under PC (Endemic)","1998",16,2017,2017,"Annual",317166,297751,93.8785998499209,1,1,1,1,"ANGA0377836417"
"AFRO","Nigeria","NG",34,"Anambra",457,"Njikoka",1667,36418,"Endemic (under MDA)","Under PC (Endemic)","1998",16,2017,2017,"Annual",155839,136300,87.4620602031584,1,1,1,1,"ANGA0377836418"
"AFRO","Nigeria","NG",34,"Anambra",457,"Nnewi North",1668,36419,"Endemic (under MDA)","Under PC (Endemic)","1998",16,2017,2017,"Annual",165395,161107,97.4074186039481,1,1,1,1,"ANGA0377836419"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Afikpo North",1798,36549,"Endemic (under MDA)","Under PC (Endemic)","1998",17,2017,2017,"Annual",164389,164343,99.972017592418,1,1,1,1,"ANGA0378536549"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Abakaliki",1797,36548,"Unknown (under LF MDA)","PC Not yet required",null,1,2017,2017,"Annual",159259,158743,99.6759994725573,1,1,1,1,"ANGA0378536548"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Afikpo South",1799,36550,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0378536550"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ezza North",1801,36552,"Endemic (under MDA)","Under PC (Endemic)","1998",17,2017,2017,"Annual",152852,152318,99.6506424515217,1,1,1,1,"ANGA0378536552"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ebonyi",1800,36551,"Endemic (under MDA)","Under PC (Endemic)","1998",17,2017,2017,"Annual",133137,132819,99.7611482908583,1,1,1,1,"ANGA0378536551"
"AFRO","Nigeria","NG",34,"Niger",480,"Agwara",2125,36876,"Endemic (under MDA)","Under PC (Endemic)","2000",15,2017,2017,"Annual",60265,59840,99.2947813822285,1,1,1,1,"ANGA0380136876"
"AFRO","Nigeria","NG",34,"Niger",480,"Borgu",2127,36878,"Endemic (under MDA)","Under PC (Endemic)","2000",15,2017,2017,"Annual",180506,189169,104.799286450312,1,1,1,1,"ANGA0380136878"
"AFRO","Nigeria","NG",34,"Ondo",482,"Ilaje",2179,36929,"Unknown (under LF MDA)","PC Not yet required",null,7,2017,2017,"Annual",305049,281873,92.4025320522277,1,1,1,1,"ANGA0380336929"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ezza South",1802,36553,"Endemic (under MDA)","Under PC (Endemic)","1998",17,2017,2017,"Annual",139822,139521,99.7847262948606,1,1,1,1,"ANGA0378536553"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ikwo",1803,36554,"Endemic (under MDA)","Under PC (Endemic)","1998",17,2017,2017,"Annual",225263,200163,88.8574688253286,1,1,1,1,"ANGA0378536554"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ishielu",1804,36555,"Endemic (under MDA)","Under PC (Endemic)","1998",17,2017,2017,"Annual",158551,141107,88.9978618867115,1,1,1,1,"ANGA0378536555"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ivo",1805,36556,"Endemic (under MDA)","Under PC (Endemic)","1998",17,2017,2017,"Annual",126925,126781,99.8865471735277,1,1,1,1,"ANGA0378536556"
"AFRO","Nigeria","NG",34,"Niger",480,"Bida",2126,36877,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0380136877"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Izzi",1806,36557,"Endemic (under MDA)","Under PC (Endemic)","1998",17,2017,2017,"Annual",245698,244716,99.6003223469462,1,1,1,1,"ANGA0378536557"
"AFRO","Nigeria","NG",34,"Nassarawa",479,"Toto",2122,36873,"Endemic (under MDA)","Under PC (Endemic)","1998",15,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0380036873"
"AFRO","Nigeria","NG",34,"Nassarawa",479,"Wamba",2123,36874,"Endemic (under MDA)","Under PC (Endemic)","1998",16,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0380036874"
"AFRO","Nigeria","NG",34,"Niger",480,"Agaie",2124,36875,"Endemic (under MDA)","Under PC (Endemic)","2000",15,2017,2017,"Annual",139509,139258,99.8200832921174,1,1,1,1,"ANGA0380136875"
"AFRO","Nigeria","NG",34,"Niger",480,"Bosso",2128,36879,"Endemic (under MDA)","Under PC (Endemic)","2000",15,2017,2017,"Annual",154678,146142,94.4814388600835,1,1,1,1,"ANGA0380136879"
"AFRO","Nigeria","NG",34,"Niger",480,"Chanchaga (Minna)",2129,36880,"Unknown (under LF MDA)","PC Not yet required",null,4,2017,2017,"Annual",211434,194723,92.0963515801621,1,1,1,1,"ANGA0380136880"
"AFRO","Nigeria","NG",34,"Ondo",482,"Ifedore",2178,36928,"Endemic (under MDA)","Under PC (Endemic)","2000",14,2017,2017,"Annual",185085,180134,97.3250128319421,1,1,1,1,"ANGA0380336928"
"AFRO","Nigeria","NG",34,"Ondo",482,"Aki Ile Oluji/Okeigbo",2169,36930,"Endemic (under MDA)","Under PC (Endemic)","2000",14,2017,2017,"Annual",181456,188534,103.900670134909,1,1,1,1,"ANGA0380336930"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Fufore",1604,36355,"Endemic (under MDA)","Under PC (Endemic)","2003",13,2017,2017,"Annual",217583,177334,81.5017717376817,1,1,1,1,"ANGA0377636355"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Guyuk",1608,36359,"Endemic (under MDA)","Under PC (Endemic)","2003",13,2017,2017,"Annual",186615,152613,81.7795997106342,1,1,1,1,"ANGA0377636359"
"AFRO","Nigeria","NG",34,"Ondo",482,"Irele",2180,36931,"Endemic (under MDA)","Under PC (Endemic)","2000",14,2017,2017,"Annual",152376,152008,99.7584921509949,1,1,1,1,"ANGA0380336931"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Ganye",1605,36356,"Endemic (under MDA)","Under PC (Endemic)","2003",13,2017,2017,"Annual",172237,140187,81.3919192740236,1,1,1,1,"ANGA0377636356"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Girie-Gerfi",1606,36357,"Endemic (under MDA)","Under PC (Endemic)","2003",13,2017,2017,"Annual",136452,142140,104.168498812769,1,1,1,1,"ANGA0377636357"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Gombi",1607,36358,"Endemic (under MDA)","Under PC (Endemic)","2003",13,2017,2017,"Annual",153703,144422,93.9617313910594,1,1,1,1,"ANGA0377636358"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Hong",1609,36360,"Endemic (under MDA)","Under PC (Endemic)","2003",12,2017,2017,"Annual",177526,116238,65.4766062435925,1,1,1,1,"ANGA0377636360"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Jada",1610,36361,"Endemic (under MDA)","Under PC (Endemic)","2003",13,2017,2017,"Annual",176841,145283,82.1545908471452,1,1,1,1,"ANGA0377636361"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Maiha",1613,36364,"Endemic (under MDA)","Under PC (Endemic)","2003",13,2017,2017,"Annual",116739,100551,86.1331688638758,1,1,1,1,"ANGA0377636364"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Mayo Belwa",1614,36365,"Endemic (under MDA)","Under PC (Endemic)","2003",12,2017,2017,"Annual",160735,133409,82.9993467508632,1,1,1,1,"ANGA0377636365"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Lamurde",1611,36362,"Endemic (under MDA)","Under PC (Endemic)","2003",13,2017,2017,"Annual",118406,103888,87.7387970204213,1,1,1,1,"ANGA0377636362"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Madagali",1612,36363,"Endemic (under MDA)","Under PC (Endemic)","2003",12,2017,2017,"Annual",141524,99210,70.1011842514344,1,1,1,1,"ANGA0377636363"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Michika",1615,36366,"Endemic (under MDA)","Under PC (Endemic)","2003",12,2017,2017,"Annual",163016,158216,97.0555037542327,1,1,1,1,"ANGA0377636366"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Mubi North",1616,36367,"Unknown (under LF MDA)","PC Not yet required",null,0,2017,2017,"Annual",158576,79256,49.979820401574,1,0,1,0,"ANGA0377636367"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Mubi South",1617,36368,"Unknown (under LF MDA)","PC Not yet required",null,0,2017,2017,"Annual",135342,126212,93.2541265830267,1,1,1,1,"ANGA0377636368"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Numan",1618,36369,"Consider Oncho Elimination Mapping","PC Not yet required",null,1,2017,2017,"Annual",0,170411,0,0,0,0,0,"ANGA0377636369"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Shelleng",1619,36370,"Endemic (under MDA)","Under PC (Endemic)","2003",17,2017,2017,"Annual",156472,51896,33.1663172963853,1,0,1,0,"ANGA0377636370"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Song",1620,36371,"Endemic (under MDA)","Under PC (Endemic)","2003",17,2017,2017,"Annual",202268,167442,82.7822492930172,1,1,1,1,"ANGA0377636371"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ibesikpo Asutan",1631,36383,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0377736383"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ika",1633,36385,"Endemic (under MDA)","Under PC (Endemic)","2014",1,2017,2017,"Annual",76562,66460,86.8054648520154,1,1,1,1,"ANGA0377736385"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ibiono Ibom",1632,36384,"Endemic (under MDA)","Under PC (Endemic)","2003",15,2017,2017,"Annual",199059,91351,45.8914191269925,1,0,1,0,"ANGA0377736384"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ikono",1634,36386,"Endemic (MDA not started)","PC Not yet started (Endemic)",null,0,2017,2017,"Annual",138455,125113,90.3636560615362,1,1,1,1,"ANGA0377736386"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ikot Abasi",1635,36387,"Unknown (under LF MDA)","PC Not yet required",null,6,2017,2017,"Annual",138581,129308,93.3086065189312,1,1,1,1,"ANGA0377736387"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ikot Ekpene",1636,36388,"Unknown (under LF MDA)","PC Not yet required",null,1,2017,2017,"Annual",150183,141761,94.3921748799798,1,1,1,1,"ANGA0377736388"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Itu",1638,36390,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0377736390"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ini",1637,36389,"Endemic (under MDA)","Under PC (Endemic)","2003",15,2017,2017,"Annual",104123,96062,92.2581946351911,1,1,1,1,"ANGA0377736389"
"AFRO","Nigeria","NG",34,"Anambra",457,"Ayamelum",1661,36412,"Endemic (under MDA)","Under PC (Endemic)","1998",15,2017,2017,"Annual",166278,157454,94.6932245997667,1,1,1,1,"ANGA0377836412"
"AFRO","Nigeria","NG",34,"Oyo",484,"Ido",2230,36981,"Endemic (under MDA)","Under PC (Endemic)","1999",15,2017,2017,"Annual",108389,41189,38.0010886713596,1,0,1,0,"ANGA0380536981"
"AFRO","Nigeria","NG",34,"Oyo",484,"Irepo",2231,36982,"Endemic (under MDA)","Under PC (Endemic)","1999",15,2017,2017,"Annual",128640,57991,45.0800684079602,1,0,1,0,"ANGA0380536982"
"AFRO","Nigeria","NG",34,"Oyo",484,"Iseyin",2232,36983,"Endemic (under MDA)","Under PC (Endemic)","1999",15,2017,2017,"Annual",269688,34688,12.8622704755124,1,0,1,0,"ANGA0380536983"
"AFRO","Nigeria","NG",34,"Oyo",484,"Itesiwaju",2233,36984,"Endemic (under MDA)","Under PC (Endemic)","1999",15,2017,2017,"Annual",135043,85429,63.2605910709922,1,0,1,0,"ANGA0380536984"
"AFRO","Nigeria","NG",34,"Anambra",457,"Nnewi South",1669,36420,"Endemic (under MDA)","Under PC (Endemic)","1998",16,2017,2017,"Annual",245264,236416,96.3924587383391,1,1,1,1,"ANGA0377836420"
"AFRO","Nigeria","NG",34,"Anambra",457,"Onitsha North",1671,36422,"Unknown (under LF MDA)","PC Not yet required",null,1,2017,2017,"Annual",131148,131094,99.958825144112,1,1,1,1,"ANGA0377836422"
"AFRO","Nigeria","NG",34,"Anambra",457,"Ogbaru",1670,36421,"Unknown (under LF MDA)","PC Not yet required",null,1,2017,2017,"Annual",232899,232608,99.8750531346206,1,1,1,1,"ANGA0377836421"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Gunjuwa",1684,36434,"Endemic (under MDA)","Under PC (Endemic)","2000",16,2017,2017,"Annual",294398,172000,58.4243099477578,1,0,1,0,"ANGA0377936434"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Katagum",1687,36438,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0377936438"
"AFRO","Nigeria","NG",34,"Anambra",457,"Onitsha South",1672,36423,"Unknown (under LF MDA)","PC Not yet required",null,1,2017,2017,"Annual",143449,143407,99.9707213016473,1,1,1,1,"ANGA0377836423"
"AFRO","Nigeria","NG",34,"Anambra",457,"Orumba South",1674,36425,"Endemic (under MDA)","Under PC (Endemic)","1998",16,2017,2017,"Annual",196496,134074,68.2324322123606,1,1,1,1,"ANGA0377836425"
"AFRO","Nigeria","NG",34,"Anambra",457,"Orumba North",1673,36424,"Endemic (under MDA)","Under PC (Endemic)","1998",16,2017,2017,"Annual",180968,122396,67.6340568498298,1,1,1,1,"ANGA0377836424"
"AFRO","Nigeria","NG",34,"Anambra",457,"Oyi",1675,36426,"Endemic (under MDA)","Under PC (Endemic)","1998",16,2017,2017,"Annual",176375,119908,67.9846917080085,1,1,1,1,"ANGA0377836426"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Bogoro",1678,36429,"Endemic (under MDA)","Under PC (Endemic)","2000",16,2017,2017,"Annual",88397,81267,91.9341154111565,1,1,1,1,"ANGA0377936429"
